qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_at_domain,qty_vowels_domain,domain_in_ip,server_client_domain,qty_dot_directory,qty_hyphen_directory,qty_underline_directory,qty_percent_directory,directory_length,file_length,qty_dot_params,qty_hyphen_params,qty_underline_params,qty_slash_params,qty_questionmark_params,qty_percent_params,email_in_url,tls_ssl_certificate,url_shortened,phishing
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,69,2,1,0,0,7,0,0,0,0,0,0,48,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,63,2,0,0,0,12,0,0,1,1,0,0,34,6,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,4,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,1,0,0,7,0,0,1,0,0,0,17,9,-1,-1,-1,-1,-1,-1,0,0,0,1
1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,0,0,0,4,0,0,0,1,0,0,29,7,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,3,0,0,0,0,0,0,6,5,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,51,2,0,0,0,7,0,0,1,0,0,0,31,9,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,5,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,102,2,0,0,0,11,0,0,0,9,0,0,70,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,0,0,0,9,0,0,0,0,0,0,14,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,3,0,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,3,0,0,0,2,0,0,30,0,-1,-1,-1,-1,-1,-1,0,1,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,4,0,0,0,12,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,12,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,1,0,0,11,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,0,0,0,3,0,0,1,0,2,0,34,16,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1,0,0,0,11,0,0,1,1,0,0,24,12,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,8,0,0,0,0,0,0,7,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,1,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,84,2,0,0,0,3,0,0,0,1,1,0,70,8,-1,-1,-1,-1,-1,-1,0,1,0,1
3,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,106,3,0,0,0,7,0,0,0,10,0,0,87,78,-1,-1,-1,-1,-1,-1,0,1,0,0
4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,39,3,0,0,0,8,0,0,1,1,0,0,17,8,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,9,0,0,0,0,0,0,21,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1,0,0,0,9,0,0,1,0,0,0,33,9,-1,-1,-1,-1,-1,-1,0,1,0,1
4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,65,1,0,0,0,7,0,0,3,0,0,0,45,10,-1,-1,-1,-1,-1,-1,0,0,0,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,1,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,13,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,3,0,0,11,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,95,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1
4,2,0,4,0,1,1,0,0,0,0,0,0,0,0,0,2,84,2,1,0,0,9,0,0,1,1,0,0,38,9,1,0,0,0,0,0,1,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,3,0,0,0,10,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,3,0,0,0,2,0,0,30,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,112,2,0,0,0,3,0,0,1,7,0,0,96,70,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,80,2,0,0,0,7,0,0,1,0,0,0,59,12,-1,-1,-1,-1,-1,-1,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,1,0,0,8,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,5,0,0,0,11,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,7,0,0,0,1,0,0,21,8,-1,-1,-1,-1,-1,-1,0,1,0,1
15,2,0,3,1,6,0,0,0,0,0,0,0,0,0,0,1,229,1,0,0,0,7,0,0,2,2,0,0,37,9,12,0,0,0,1,0,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,0,0,0,6,0,0,0,0,0,0,16,0,-1,-1,-1,-1,-1,-1,0,1,0,1
3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,2,0,0,7,0,0,1,0,0,0,18,17,-1,-1,-1,-1,-1,-1,0,1,0,1
2,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,102,2,0,0,0,5,0,0,0,9,0,0,84,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,5,0,0,0,0,0,0,17,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,3,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1,0,0,0,6,0,0,1,1,0,0,42,11,-1,-1,-1,-1,-1,-1,0,0,0,1
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,3,2,0,0,11,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
13,0,0,3,1,11,1,0,0,0,0,0,0,0,0,1,1,263,1,0,0,0,7,0,0,1,0,0,1,24,7,11,0,0,0,1,0,1,0,0,1
2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1,0,0,0,4,0,0,1,1,2,0,61,13,-1,-1,-1,-1,-1,-1,0,0,0,1
1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0,5,0,0,0,2,0,0,21,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,5,0,0,1,0,0,0,16,9,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,7,0,0,0,0,0,0,4,3,-1,-1,-1,-1,-1,-1,0,0,0,1
3,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,101,3,1,0,0,9,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,1
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1,1,0,0,4,0,0,1,0,0,0,29,10,-1,-1,-1,-1,-1,-1,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,4,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,5,0,0,0,0,0,0,6,5,0,0,1,0,0,0,0,1,0,0
2,19,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,541,2,1,0,0,5,0,0,0,0,0,0,9,5,0,18,1,0,0,0,0,0,0,1
2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,0,0,0,7,0,0,1,0,1,0,28,13,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,0,6,0,0,0,0,0,0,10,5,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,7,0,0,1,0,0,0,11,10,-1,-1,-1,-1,-1,-1,0,1,0,1
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,26,2,2,0,0,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,56,2,0,0,0,5,0,0,1,0,0,0,29,10,-1,-1,-1,-1,-1,-1,0,1,0,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1,0,0,0,6,0,0,1,1,0,0,25,8,-1,-1,-1,-1,-1,-1,0,0,0,1
2,2,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1,109,2,0,0,0,6,0,0,0,2,0,0,74,4,0,0,1,0,0,0,0,1,0,1
6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,57,6,2,0,0,13,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,0,0,0,4,0,0,1,0,0,0,27,14,-1,-1,-1,-1,-1,-1,0,1,0,1
1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,0,0,0,7,0,0,0,5,0,0,47,0,-1,-1,-1,-1,-1,-1,0,0,0,0
4,6,3,6,0,2,0,0,0,0,0,0,0,0,0,0,1,150,3,4,0,0,8,0,1,1,1,0,0,55,6,0,1,3,0,0,0,0,0,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1,0,0,0,6,0,0,1,1,0,0,19,18,-1,-1,-1,-1,-1,-1,0,0,0,0
4,5,7,14,0,3,0,0,0,0,0,0,0,0,0,2,1,276,2,1,0,0,7,0,0,1,0,3,0,56,13,1,4,4,9,0,2,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,0,11,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,50,2,0,0,0,3,0,0,1,0,0,0,22,14,0,0,0,0,0,0,0,1,0,1
1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,1,0,0,5,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0,7,0,0,1,0,0,0,15,14,-1,-1,-1,-1,-1,-1,0,1,0,1
2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,0,0,0,2,0,0,0,3,0,0,29,28,-1,-1,-1,-1,-1,-1,0,1,0,0
1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,64,1,1,0,0,5,0,0,0,0,0,0,8,5,0,0,2,0,0,0,0,1,0,1
3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,51,2,1,0,0,9,0,0,1,0,1,0,18,17,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,3,0,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,8,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,0,0,0,11,0,0,1,0,0,0,19,12,-1,-1,-1,-1,-1,-1,0,1,0,1
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,35,4,0,0,0,9,0,0,0,0,0,0,5,4,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,2,1,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,35,3,1,0,0,10,0,0,0,0,0,0,10,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,3,0,0,0,4,0,0,20,19,-1,-1,-1,-1,-1,-1,0,1,0,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,1,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,3,0,0,0,0,0,0,5,4,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,87,2,0,0,0,8,0,0,0,1,0,0,64,32,-1,-1,-1,-1,-1,-1,0,1,0,1
3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,64,2,0,0,0,8,0,0,1,1,0,0,44,17,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,0,0,0,5,0,0,0,0,1,0,27,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1,0,0,0,9,0,0,0,2,0,0,25,0,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,3,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,36,1,1,0,0,5,0,0,2,0,0,0,21,14,-1,-1,-1,-1,-1,-1,0,1,0,1
5,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,3,215,2,0,0,0,5,0,0,3,0,0,0,42,9,0,0,1,0,0,0,0,1,0,1
1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,57,1,0,0,0,10,0,0,0,1,0,0,32,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,5,0,0,1,0,0,0,16,6,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,33,1,0,0,0,4,0,0,1,0,0,0,21,8,-1,-1,-1,-1,-1,-1,0,0,0,1
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,30,2,2,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,72,2,0,0,0,10,0,0,3,0,0,0,36,0,-1,-1,-1,-1,-1,-1,0,0,0,1
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,4,0,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,3,2,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
4,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,1,126,1,0,0,0,12,0,0,1,0,0,0,73,9,2,1,0,0,0,0,0,0,0,1
2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,1,0,0,1,0,1,0,29,11,-1,-1,-1,-1,-1,-1,0,0,0,1
3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,38,2,1,0,0,4,0,0,1,0,0,0,22,10,-1,-1,-1,-1,-1,-1,0,1,0,1
2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,76,1,0,0,0,7,0,0,1,3,0,0,55,19,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,0,0,0,5,0,0,1,0,0,0,20,10,0,0,0,0,0,0,0,1,0,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,43,2,0,0,0,5,0,0,1,0,0,0,25,10,-1,-1,-1,-1,-1,-1,0,1,0,0
2,9,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,99,2,0,0,0,5,0,0,0,9,0,0,77,15,0,0,0,0,0,0,0,1,0,0
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1,0,0,0,5,0,0,0,1,0,0,23,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,1,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,-1,0,0,0,1
1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,1,0,0,4,0,0,0,0,0,0,17,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,60,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
7,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,113,1,0,0,0,3,0,0,6,4,5,0,99,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,61,2,0,0,0,7,0,0,0,0,5,0,45,39,-1,-1,-1,-1,-1,-1,0,1,0,0
3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,62,2,1,0,0,5,0,0,1,3,0,0,45,22,-1,-1,-1,-1,-1,-1,0,0,0,0
4,2,0,4,0,1,1,0,0,0,0,0,0,0,0,0,2,88,2,1,0,0,9,0,0,1,1,0,0,38,9,1,0,0,0,0,0,1,0,0,1
3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,51,2,0,0,0,2,0,0,1,1,0,0,36,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,7,0,0,1,0,0,0,13,12,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,4,0,0,1,0,0,0,15,14,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1,0,0,0,9,0,0,0,0,0,0,19,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,1,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,3,0,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3,2,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,56,4,0,0,0,8,0,0,1,0,0,0,18,9,0,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,6,0,0,1,0,0,0,10,9,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,2,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,4,0,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,3,0,0,0,8,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,2,79,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,3,0,0,0,0,0,1
4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,51,3,0,0,0,4,0,0,1,0,0,0,20,8,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,53,2,0,0,0,8,0,0,1,1,1,0,23,22,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,2,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0,5,0,0,0,2,0,0,21,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,0,0,0,3,0,0,1,0,0,0,12,8,0,0,0,0,0,0,0,1,0,1
3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,63,2,0,0,0,6,0,0,1,1,1,0,41,26,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,5,0,0,0,0,0,0,15,14,-1,-1,-1,-1,-1,-1,0,1,0,0
3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,63,2,0,0,0,8,0,0,1,2,0,0,35,13,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
4,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,1,130,2,0,0,0,3,0,0,1,0,0,0,34,14,1,0,0,0,0,0,0,0,0,1
1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1,0,0,0,3,0,0,0,0,0,0,29,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,3,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1,0,0,0,8,0,0,0,0,0,0,28,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,73,1,0,0,0,11,0,0,1,0,0,2,41,9,-1,-1,-1,-1,-1,-1,0,0,0,1
